SMILES CID
CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC(CO)CO 53480968
CCCCCCCCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C 53477837
CCCCCCCCC=CCCCCCC(CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C)O 156908023
CCCCCC=CCC=CCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O 52925140
CCCCCC=CCC=CCCCCCCCCCC(=O)OC(CO)COP(=O)(O)OCCN 53480932
CCCCCCCCC=CCCCCCCCCCCCC(=O)OCC(CO)O 53480990
CCCCCCCCC=CCCCCCCCCCCCC(=O)OC(CO)CO 6438186
CCCCCCCCCCCCCCCCCCCCCCCCC(=O)O 10468
CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(CO)O 53480989
CCCCCCCCCCCCCCCCCCCCCC(=O)OC(CO)CO 121658
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CCCC(=O)O)O 3081383
CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)OS(=O)(=O)O)C)O)C 21116917
CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C 24779494
CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)O 2733532
CC12CCC3C(=CC(=O)C4C3(CC(C(C4)O)O)C)C1(CCC2C(C)(C(CCC(C)(C)O)O)O)O 5459840
CC(C)CCCC(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C 66066
CC(C)CCCC(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C 221122
CC(C)CCCC(C)C1CCC2C1(CCC3C2CC(C4(C3(CCC(C4)O)C)O)O)C 91498
CC(CCCC(C)(C)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C 53477702
CC(CC(CC(C)(C)O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C 53477695
CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(CO)O 53480996
CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(CO)CO 53480972
CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O 53477767
CC1=C(C=C2CCC(OC2=C1C)(C)CCC=C(C)CCC=C(C)CCC=C(C)C)O 5282349
CC(C=CC(C)C(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C 9547243
CC(C)CCCC(C)C1CCC2C1(CCC3=C2CCC4C3(CCC(C4C(=O)O)O)C)C 25200718
CC=C(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C 131750945
CC#N 6342
CN=C=S 11167
CS(=O)C 679
CSSC 12232
CSSSC 19310
C(CP(=O)(O)O)N 339
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O 64945
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C 131752025
CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C 2117
CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C 156907995
COC1=C(C=CC(=C1)CC(COC2C(C(C(C(O2)CO)O)O)O)C(CC3=CC(=C(C=C3)O)OC)COC4C(C(C(C(O4)CO)O)O)O)O 74328989
CC1=C(C(=CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)NC1=CC4=NC(=O)C(=C4C)C=C)CCC(=O)O 66588766
CCC1=C(C(=O)NC1CC2=C(C(=C(N2)C=C3C(=C(C(=N3)CC4C(=C(C(=O)N4)CC)C)C)CCC(=O)O)CCC(=O)O)C)C 440785
CCC1=C(C(=O)NC1CC2=C(C(=C(N2)CC3=C(C(=C(N3)CC4C(=C(C(=O)N4)CC)C)C)CCC(=O)O)CCC(=O)O)C)C 26818
CCC1C(C(=O)NC1CC2=C(C(=C(N2)CC3=C(C(=C(N3)CC4C(C(C(=O)N4)CC)C)C)CCC(=O)O)CCC(=O)O)C)C 9548718
CCCCCCCCCCCCCCCC(=O)NC(CO)C(C(CCCCCCCCCCCCCC)O)O 53480650
CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COP(=O)(O)OCCN 9547000
CCCCCCCCCCCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCC=CCCC)O 132282053
CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)O)OCC2C(C(C(C(O2)OC3C(OC(C(C3O)NC(=O)C)OC4C(C(OC(C4O)OC(C(CO)O)C(C(C=O)O)O)CO)O)CO)O)O)O)O 4418533
CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)O)OCC2C(C(C(C(O2)OC3C(C(OC(C3O)OC(C(CO)O)C(C(C=O)O)O)CO)O)NC(=O)C)OC4C(C(C(C(O4)CO)O)O)O)O)O 53477864
CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)O)OC2C(C(OC(C2O)OC3C(C(OC(C3O)CO)OC4C(C(OC(C4O)OC(C(CO)O)C(C(C=O)O)O)CO)O)NC(=O)C)CO)O)O 53477859
CCCCCCCCCC(=O)OC1CCC2(C3CCC4(C(C3CC=C2C1)CCC4C(C)CCCC(C)C)C)C 4225619
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)O 131801745
CCCCCCCCCCCCCCC=COC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCCN 53479605
CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCCN 52924223
CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COP(=O)(O)OCCN 49786976
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCC 445468
CC1C(C(C(C(O1)OC2C(C(C(OC2OC(C(CO)OC3C(C(C(C(O3)C)O)O)O)C(C(C=O)OC4C(C(C(C(O4)CO)O)O)O)OC5C(C(C(C(O5)CO)O)O)NC(=O)C)CO)O)O)O)O)O 3082109
CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCCCCCCC=CCCCC 52925434
CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(C(=O)O)N 52925452
CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(=O)(O)OCC(C(=O)O)N 52925230
CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCCCCCCC=CCC=CCCCCC 52926034
CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCCCCCCC=CCCCCCC 52926071
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCCC)O 131801744
CCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCC=CCCCCCCCC 53478008
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCCCCC=CCCCCCC 52927174
CCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCC=CCCCCCC 53479575
CCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCCCC 52924162
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCCCCCCCCCCCC 446440
CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCC 52923736
CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCC 52924324
CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCC 53478458
CCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC 53478487
CCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC 53478513
CCCCCCCCC=CCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)O 131801859
CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)O 131801712
CCCCCCCCC=CCCCC(=O)OCC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)O 131801864
CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCCCC 53477996
CCCCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC 53477997
CCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC 53477969
CCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 53478341
CCCCCCCCC=CCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)O 131801884
CCCCCCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC 9543752
CCCCCC=CCC=CCC=CCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)O 25260623
CCCCCC=CCC=CCC=CCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)O 131802002
CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)O 45934043
CCCCCC=CCC=CCC=CCCCCC(=O)OCC(CO)OC(=O)CCCCC=CCC=CCC=CCCCCC 14275411
CCCCCC=CCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCC=CCC=CCC=CCC=CCC 53478164
CCCCCC=CCC=CCC=CCCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCC=CCC=CCC 53478149
CCC=CCC=CCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCC=CCC=CCC 9543745
CCCCCC=CCC=CCC=CCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCC=CCC=CCC 53478121
CCCCCC=CCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCC=CCC=CCC=CCC=CCC 53478106
CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)O 131801706
CCCCCCCCC=CCCCC(=O)OCC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)O 131801858
CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)O 131801711
CCCCCCCCC=CCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)O 131801877
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)O 131801755
CCCCCCCCC=CCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)O 131801883
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)O 131766679
CCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)O 131801901
CCCCCCCCCCCCCCC=COCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCC=CCCCCC 52925127
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCC=CCCCCC 9546747
CCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCC 10851
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC=CCCCCCCCCC=CCCCCCC 53479594
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC=CCCCCCCC=CCCCCCCCC 53479595
CCCCCCCCCCCCCCC=COCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCC=CCCCCCC 53480845
CCCCCCCCCCCCCCC=COCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCCCC 52925128
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCC=CCCCCCC 9546726
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCCCC 5283496
C(C(=O)O)(C(=O)O)N 100714
CCC=O 527
CC(=O)OC 6584
CC(=O)CO 8299
C(C(=O)CO)O 670
CC(=O)CS 520144
CC(=O)SC 73750
CSCCO 78925
CCCS 7848
CSCSC 15380
CSCSSC 93236
CCCN 7852
C(C(CO)OP(=O)(O)O)O 2526
CCCCCCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)O 131801991
CC(=O)NC1C(C(C(OC1OCC2C(C(C(C(O2)OC(C(CO)O)C(C(C=O)O)O)O)OC3C(C(C(C(O3)CO)O)OC4C(C(C(C(O4)CO)O)O)O)NC(=O)C)O)CO)OC5C(C(C(C(O5)CO)O)O)O)O 53477866
CCCCCCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)O 131801983
CCCCCCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)O 131801990
CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(C(=O)O)N 52925701
CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCCCCCC=CCC=CCC=CCCCCC 52925214
CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(C(=O)O)N 52925456
CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(C(=O)O)N 52926061
CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCCCCCCC=CCC=CCCCCC 52926008
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCCCCCCC=CCC=CCC=CCC 52926076
CCCCCC=CCC=CCC=CCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCC 52922765
CCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C 52922827
CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C 52922883
CCCCCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(=O)([O-])OCC[N+](C)(C)C 52922266
CCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCC=CCC 52922268
CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC=CCC=CCC=CCC=CCC 24778627
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCCC)O 131801910
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCC=CCC=CCC=CCCCCC 52927171
CCCCCCCCCCCCCCCC(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C=CCCCCCCCCCCCCC)O 14035030
CCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCC=CCCCCCCCC 52924167
CCCCCCCCCCCCCCC=COCC(COP(=O)(O)OCCN)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC 52925126
CCCCCCCCCCCCCCC=COCC(COP(=O)(O)OCCN)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC 53480847
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC 9546800
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC 53479588
CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCC)COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O 53480059
CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCC)COP(=O)(O)OC1C(C(C(C(C1O)OP(=O)(O)O)O)O)O 131750486
CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCC)COP(=O)(O)OC1C(C(C(C(C1O)OP(=O)(O)O)OP(=O)(O)O)O)O 53480247
CCCCCCCCCCCCCCC=COC(COC(=O)CCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN 53479738
CCCCCCCCCCCCCCC=COCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCC=CCC=CCCCCC 52925059
CCCCCCCCCCCCCCCCC=COCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCC=CCCCCC 52925079
CCCCCCCCC=CCCCCCCCC(=O)OC(COC=CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN 53480868
CCCCCCC=CCCCCCCCCCC(=O)OC(COC=CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN 53480867
CCCCCCCCC=CCCCCCCC=COCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCC=CCCCCCC 53480896
CCCCCCCCC=CCCCCCCCC(=O)OC(COC=CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN 53480897
CCCCCCCCCCCCCCCCC=COC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN 53479670
CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC=CCCCCCCCCC=CCCCCCC 53479659
CCCCCCC=CCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC=CCCCCCCCCC=CCCCCCC 53479648
CCCCCCCCC=CCCCCCCC=COC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN 53479649
CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC=CCCCCCCC=CCCCCCCCC 53479660
CCCCCCCCC=CCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCC 53479853
CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN 52924774
CCCCCCCCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(=O)(O)OCCN 53479566
CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC 52924125
CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN 52924578
CCCCCCCCC=CCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCC 52924549
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCC=CCC=CCCCCC 52924213
CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCCN 52924233
CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN 52924894
CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCC=CCCCCC 9546749
CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN 53479625
CCCCCCC=CCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCC=CCCCCCC 53479624
CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCC=CCCCCCC 53479650
CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCCCC 9546757
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCCCCCCCCCCCCCC 24779556
CCCCCCCCCCCCCCC=COC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN 53479726
CCCCCCCCCCCCCCC=COCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCC=CCCCCCCCC 52925058
CCCCCCCCCCCCCCCCCC(=O)OC(COC=CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN 53480866
CCCCCCCCCCCCCCCCC=COCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCC=CCCCCCC 53480853
CCCCCCCCCCCCCCCCCC(=O)OC(COC=CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN 53480895
CCCCCCCCCCCCCCCCC=COCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCCCC 42607457
CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC=CCCCCCCCCC=CCCCCCC 53479616
CCCCCCCCCCCCCCCCC=COC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN 53479647
CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC=CCCCCCCC=CCCCCCCCC 53479617
CCCCCCCCCCCCCCCCC=COC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN 53479658
CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCC 52924717
CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN 53479852
CCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(=O)(O)OCCN 52924152
CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCC=CCCCCCCCC 53479554
CCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCC 52924528
CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN 52924548
CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCCN 52924232
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCC=CCCCCCCCC 9547010
CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN 53479623
CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCC=CCCCCCC 53479609
CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN 9546755
CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCCCC 9546742
CCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(CCCCCCCCCCCCCCC)O 53481049
CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(COP(=O)(O)O)O)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC 53481816
CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(COP(=O)(O)O)O 53481885
CCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(COP(=O)(O)O)O)OC(=O)CCCCC=CCC=CCC=CCCCCC 53481871
CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(COP(=O)(O)O)O 53481900
CCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(COP(=O)(O)O)O)OC(=O)CCCCCCCC=CCC=CCC=CCC 53481872
CCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN 52924776
CCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC 52924174
CCCCCCCCCCCCCCCCCC(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C=CCCCCCCCCCCCCC)O 11958364
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)O 131801916
CCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)O 131801899
CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)O 131801778
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)O 131801919
CCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)O 131801904
CCCCCC=CCC=CCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)O 131802042
CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)O 131801943
CCCCCC=CCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)O 131802010
CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)O 131766787
CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCCCCCCCC)O 131766702
CCCCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)O 131801935
CCCCCC=CCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)O 131802016
CCCCCCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC 53478462
CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC 53478438
CCCCCCC=CCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC 53478437
CCCCCC=CCC=CCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCC=CCC=CCC=CCCCCC 53478415
CCCCCCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC 53478491
