cid;protacxn;my_activity
1548943;P11509;Inactive
1548943;P51681;Inactive
1548943;P32238;Inactive
1548943;P35354;Inactive
1548943;O70528;Inactive
1548943;P11712;Inactive
1548943;P25025;Inactive
1548943;P25024;Inactive
1548943;P21917;Inactive
1548943;P21728;Inactive
1548943;Q01959;Inactive
1548943;P14416;Inactive
1548943;P08684;Inactive
1548943;Q92731;Inactive
1548943;P04150;Inactive
1548943;P25101;Inactive
1548943;P03372;Inactive
1548943;P33261;Inactive
1548943;P05177;Inactive
1548943;P35367;Inactive
1548943;P35462;Inactive
1548943;P10635;Inactive
1548943;P15127;Inactive
1548943;P22771;Inactive
1548943;P20781;Inactive
1548943;P07727;Inactive
1548943;P24524;Inactive
1548943;P25021;Inactive
1548943;P04035;Inactive
1548943;NP_001191727;Inactive
1548943;P24666;Inactive
1548943;P31749;Inactive
1548943;NP_659558;Inactive
1548943;NP_417296;Inactive
1548943;NP_417299;Inactive
1548943;NP_417297;Inactive
1548943;NP_004942;Inactive
1548943;NP_004986;Inactive
1548943;NP_057852;Inactive
1548943;NP_065688;Inactive
1548943;NP_003960;Inactive
1548943;NP_003896;Inactive
1548943;NP_004520;Inactive
1548943;NP_602296;Inactive
1548943;Q15084;Inactive
1548943;AAC14371;Inactive
1548943;NP_003605;Inactive
1548943;NP_000585;Inactive
1548943;AAB69001;Inactive
1548943;CAA62974;Inactive
1548943;AAC63361;Inactive
1548943;BAE54513;Inactive
1548943;AAC46381;Inactive
1548943;NP_006531;Inactive
1548943;YP_325663;Inactive
1548943;P21700;Inactive
1548943;EAW58811;Inactive
1548943;NP_006828;Inactive
1548943;NP_032392;Inactive
1548943;NP_644806;Inactive
1548943;NP_387512;Inactive
1548943;NP_001024547;Inactive
1548943;Q13148;Inactive
1548943;P48426;Inactive
1548943;AAB34216;Inactive
1548943;Q9NXA8;Inactive
1548943;CAG29341;Inactive
1548943;AAH30775;Inactive
1548943;YP_001087135;Inactive
1548943;AAH19268;Inactive
1548943;NP_066285;Inactive
1548943;AAH32638;Inactive
1548943;CAG38738;Inactive
1548943;AAF95755;Inactive
1548943;NP_000441;Inactive
1548943;AAH04460;Inactive
1548943;NP_001041666;Inactive
1548943;NP_005021;Inactive
1548943;1N8E_E;Inactive
1548943;ABD72211;Inactive
1548943;AAN35928;Inactive
1548943;NP_598837;Inactive
1548943;AEL63844;Inactive
1548943;AAC51766;Inactive
1548943;NP_000302;Inactive
1548943;NP_003174;Inactive
1548943;NP_371243;Inactive
1548943;NP_057698;Inactive
1548943;AAI42682;Inactive
1548943;AAI36467;Inactive
1548943;O95398;Inactive
1548943;Q8WZA2;Inactive
1548943;AAC57158;Inactive
1548943;EAW59941;Inactive
1548943;NP_001171673;Inactive
1548943;NP_000567;Inactive
1548943;AAC83551;Inactive
1548943;AAF25870;Inactive
1548943;Q9HAT2;Inactive
1548943;O42275;Inactive
1548943;Q8R4D5;Inactive
1548943;P03887;Inactive
1548943;AAH00368;Inactive
1548943;578162;Inactive
1548943;P02766;Inactive
1548943;P08753;Inactive
1548943;BAE44387;Inactive
1548943;4KC3_B;Inactive
1548943;NP_001341533;Inactive
1548943;NP_002231;Inactive
1548943;Q8C6L5;Inactive
1548943;Q8N884;Inactive
1548943;NP_000610;Inactive
1548943;NP_001123617;Inactive
1548943;CDO16358;Inactive
1548943;CDO16711;Inactive
1548943;EMB09144;Inactive
1548943;NP_034726;Active
1548943;NP_542437;Active
1548943;NP_001001445;Active
1548943;NP_037102;Active
1548943;NP_114188;Active
1548943;NP_034725;Active
1548943;NP_001106210;Active
1548943;P05067;Inactive
1548943;P35637;Inactive
1548943;Q704Y3;Active
1548943;P0A0J7;Inactive
1548943;P04637;Inactive
1548943;Q8TDV0;Inactive
1548943;Q09470;Inactive
1548943;O95342;Active
1548943;Q8TDV5;Inactive
1548943;Q9H1D0;Inactive
1548943;P09917;Inactive
1548943;P61794;Active
1548943;P56817;Inactive
1548943;P06276;Inactive
1548943;P81908;Inactive
1548943;P0DTD1;Inactive
1548943;NP_006155;Active
1548943;AAD47214;Inactive
1548943;EAL24281;Inactive
1548943;Q07869;Inactive
1548943;Q96QE3;Inactive
1548943;Q99700;Inactive
1548943;P37840;Inactive
1548943;AAI07878;Inactive
1548943;BAA01847;Inactive
1548943;ADZ17384;Active
1548943;NP_001257783;Inactive
1548943;EAW77416;Active
1548943;NP_001531;Inactive
1548943;EAX06134;Inactive
1548943;EAW90694;Inactive
1548943;AAH14804;Inactive
1548943;EAX06628;Inactive
1548943;ADZ17337;Inactive
1548943;AAY56401;Inactive
1548943;EAW81333;Inactive
1548943;AAG43026;Inactive
1548943;EGV99105;Inactive
1548943;ADZ17378;Inactive
1548943;NP_001308829;Inactive
1548943;AAI13617;Inactive
1548943;AAV31779;Inactive
1548943;Q9BTU6;Inactive
1548943;AAH50743;Inactive
1548943;AAH14840;Inactive
1548943;P34981;Inactive
1548943;ABB72139;Inactive
1548943;EAW91923;Inactive
1548943;EGW14942;Inactive
1548943;NP_001230975;Inactive
1548943;AAP35329;Inactive
1548943;CAC88866;Inactive
1548943;AAH17444;Inactive
1548943;AAA68151;Inactive
1548943;AAA42670;Inactive
1548943;Q92551;Inactive
1548943;P01574;Inactive
1548943;Q9BV86;Inactive
1548943;2LM5_A;Inactive
1548943;O96028;Active
1548943;Q8TD30;Inactive
1548943;P18054;Inactive
1548943;ANW61984;Active
1548943;ABQ01243;Inactive
1548943;ABI96208;Active
1548943;AAV41877;Active
1548943;EAW99313;Active
1548943;AGS09764;Active
6435901;AAC39835;Inactive
6435901;NP_002060;Inactive
6435901;NP_000851;Inactive
6435901;AAP35567;Inactive
6435901;BAA05005;Inactive
6435901;NP_000688;Inactive
6435901;NP_002736;Inactive
6435901;P97697;Inactive
6435901;NP_059107;Inactive
6435901;AAI14949;Inactive
6435901;NP_002102;Inactive
6435901;NP_001121649;Inactive
6435901;CAA29232;Inactive
6435901;3I06_A;Inactive
6435901;AAG24257;Inactive
6435901;NP_005924;Inactive
6435901;NP_000235;Inactive
6435901;BAA02545;Inactive
6435901;NP_000143;Inactive
6435901;2W2I_A;Inactive
6435901;NP_937802;Inactive
6435901;2VM6_A;Inactive
6435901;CAC29064;Inactive
6435901;2ISV_A;Inactive
6435901;NP_002037;Inactive
6435901;NP_000048;Inactive
6435901;2WWY_A;Inactive
6435901;NP_035411;Inactive
6435901;P35610;Inactive
6435901;O70536;Inactive
6435901;1DE9_A;Inactive
6435901;3F32_A;Inactive
6435901;1JY1_A;Inactive
6435901;YP_001085402;Inactive
6435901;P9WFX0;Inactive
6435901;AAB59829;Inactive
6435901;NP_066564;Inactive
6435901;CAQ07474;Inactive
6435901;ABC94591;Active
6435901;NP_001017535;Inactive
6435901;NP_215062;Inactive
6435901;1RA7_A;Inactive
6435901;NP_057302;Inactive
6435901;YP_001331689;Inactive
6435901;CAQ08732;Inactive
6435901;AAH93020;Inactive
6435901;ACI25593;Inactive
6435901;NP_002458;Inactive
6435901;NP_003989;Inactive
6435901;NP_644805;Inactive
6435901;AAA73923;Inactive
6435901;NP_001035889;Inactive
6435901;NP_004447;Inactive
6435901;AAC57158;Inactive
6435901;Q9WUD2;Active
6435901;AAI07878;Inactive
6435901;BAA01847;Inactive
6435901;AAA42670;Inactive
6435901;P18054;Inactive
6435901;Q8WZA2;Inactive
6435901;O95398;Inactive
5282761;O14746;Inactive
5282761;P02769;Inactive
5282942;CAQ08732;Inactive
5282942;AAA29795;Inactive
5282942;AAH38507;Inactive
5282942;AAB64013;Inactive
5282942;AAX80043;Inactive
151008;AAC39835;Inactive
151008;NP_002060;Inactive
151008;NP_000851;Inactive
151008;AAP35567;Inactive
151008;BAA05005;Inactive
151008;NP_000688;Inactive
151008;NP_002736;Inactive
151008;P97697;Inactive
151008;NP_059107;Inactive
151008;AAI14949;Inactive
151008;NP_002102;Inactive
151008;NP_001121649;Inactive
151008;CAA29232;Inactive
151008;3I06_A;Inactive
151008;AAG24257;Inactive
151008;NP_005924;Inactive
151008;NP_000235;Inactive
151008;BAA02545;Inactive
151008;NP_000143;Inactive
151008;2W2I_A;Inactive
151008;2ISV_A;Inactive
151008;NP_002037;Inactive
151008;NP_000048;Inactive
151008;2WWY_A;Inactive
151008;NP_035411;Inactive
151008;1DE9_A;Inactive
151008;1JY1_A;Inactive
151008;NP_001017535;Inactive
151008;Q5KTC7;Inactive
151008;P14779;Active
5284499;NP_001121649;Inactive
5284499;ADZ17354;Inactive
5284499;BAH02283;Inactive
5284499;ADZ17382;Inactive
5284499;AEP43755;Inactive
5284499;BAH02291;Inactive
5284499;BAH02282;Inactive
5284499;AAI32976;Inactive
5284499;ADP91253;Inactive
5284499;NP_006155;Inactive
5284499;P04637;Inactive
5284499;NP_003989;Inactive
5284499;AAD47214;Inactive
5284499;EAL24281;Inactive
5284499;Q07869;Inactive
5284499;Q96QE3;Inactive
5284499;NP_001257783;Inactive
5284499;EAW77416;Inactive
5284499;NP_001531;Inactive
5284499;EAX06134;Inactive
5284499;EAW90694;Inactive
5284499;AAH14804;Inactive
5284499;EAX06628;Inactive
5284499;ADZ17337;Inactive
5284499;AAA29795;Inactive
5284499;AAY56401;Inactive
5284499;EAW81333;Inactive
5284499;EGV99105;Inactive
5284499;AAG43026;Inactive
5284499;ADZ17378;Inactive
5284499;NP_001308829;Inactive
5284499;AAI13617;Inactive
5284499;AAV31779;Inactive
5284499;AAH50743;Inactive
5284499;AAH14840;Inactive
5284499;P34981;Inactive
5284499;AAP35329;Inactive
5284499;CAC88866;Inactive
5284499;ABB72139;Inactive
5284499;EGW14942;Inactive
5284499;NP_001230975;Inactive
5284499;ADZ17384;Active
5284499;EAW91923;Inactive
5284499;AAA68151;Inactive
5284499;ANW61984;Inactive
5284499;AAV41877;Inactive
5284499;EAW99313;Active
5284499;ABQ01243;Inactive
5284499;ABI96208;Inactive
12366;NP_001341533;Inactive
12366;NP_002231;Inactive
12366;P04637;Inactive
12366;Q8TDV0;Inactive
12366;Q96QE3;Inactive
12366;AAI32976;Inactive
12366;ADP91253;Inactive
12366;AEP43755;Inactive
12366;NP_001257783;Inactive
12366;BAH02282;Inactive
12366;BAH02283;Inactive
12366;EAL24281;Inactive
12366;ADZ17382;Inactive
12366;BAH02291;Inactive
12366;EAW77416;Inactive
12366;NP_001531;Inactive
12366;NP_006155;Inactive
12366;EAX06134;Inactive
12366;EAW90694;Inactive
12366;AAH14804;Inactive
12366;EAX06628;Inactive
12366;ADZ17354;Inactive
12366;ADZ17337;Inactive
12366;AAA29795;Inactive
12366;AAY56401;Inactive
12366;EAW81333;Inactive
12366;EGV99105;Inactive
12366;AAG43026;Inactive
12366;ADZ17378;Inactive
12366;NP_001308829;Inactive
12366;AAI13617;Inactive
12366;AAV31779;Inactive
12366;P34981;Inactive
12366;ADZ17384;Inactive
12366;AAH50743;Inactive
12366;AAH14840;Inactive
12366;EAW91923;Inactive
12366;AAP35329;Inactive
12366;CAC88866;Inactive
12366;EGW14942;Inactive
12366;NP_001230975;Inactive
12366;ABB72139;Inactive
12366;AAA68151;Inactive
12366;ANW61984;Inactive
12366;AAV41877;Inactive
12366;EAW99313;Inactive
12366;ABQ01243;Inactive
12366;ABI96208;Inactive
12366;AGS09764;Inactive
7789;NP_001121649;Inactive
7789;ADZ17382;Inactive
7789;BAH02282;Inactive
7789;AEP43755;Inactive
7789;BAH02291;Inactive
7789;AAI32976;Inactive
7789;BAH02283;Inactive
7789;ADZ17354;Inactive
7789;ADP91253;Inactive
7789;Q5NUL3;Active
7789;P29373;Inactive
7789;P04637;Inactive
7789;NP_003989;Inactive
7789;AAD47214;Inactive
7789;EAL24281;Inactive
7789;Q07869;Active
7789;Q96QE3;Inactive
7789;NP_006155;Inactive
7789;ADZ17384;Inactive
7789;NP_001257783;Inactive
7789;EAW77416;Inactive
7789;NP_001531;Inactive
7789;EAX06134;Inactive
7789;EAW90694;Inactive
7789;AAH14804;Active
7789;EAX06628;Active
7789;ADZ17337;Inactive
7789;AAA29795;Inactive
7789;AAY56401;Inactive
7789;EAW81333;Inactive
7789;EGV99105;Inactive
7789;AAG43026;Inactive
7789;ADZ17378;Inactive
7789;NP_001308829;Inactive
7789;AAI13617;Inactive
7789;AAV31779;Inactive
7789;P34981;Inactive
7789;EAW91923;Inactive
7789;EGW14942;Inactive
7789;NP_001230975;Inactive
7789;ABB72139;Inactive
7789;AAH50743;Inactive
7789;AAH14840;Inactive
7789;AAP35329;Inactive
7789;CAC88866;Inactive
7789;AAA68151;Inactive
7789;AGS09764;Inactive
7789;ANW61984;Inactive
7789;EAW99313;Inactive
7789;ABI96208;Inactive
7789;ABQ01243;Inactive
7789;AAV41877;Inactive
31292;NP_001121649;Inactive
31292;P97612;Inactive
31292;ADZ17382;Inactive
31292;BAH02282;Inactive
31292;BAH02283;Inactive
31292;AEP43755;Inactive
31292;AAI32976;Inactive
31292;BAH02291;Inactive
31292;ADP91253;Inactive
31292;Q9WUD2;Inactive
31292;P04637;Inactive
31292;NP_003989;Inactive
31292;AAD47214;Inactive
31292;EAL24281;Inactive
31292;Q07869;Inactive
31292;NP_006155;Inactive
31292;ADZ17384;Inactive
31292;P13699;Inactive
31292;P09992;Inactive
31292;P18054;Inactive
8221;O15296;Inactive
8221;AAC39835;Inactive
8221;NP_002060;Inactive
8221;NP_000851;Inactive
8221;AAP35567;Inactive
8221;BAA05005;Inactive
8221;NP_000688;Inactive
8221;P97697;Inactive
8221;AAI14949;Inactive
8221;NP_001121649;Inactive
8221;CAA29232;Inactive
8221;3I06_A;Inactive
8221;AAG24257;Inactive
8221;NP_002102;Inactive
8221;NP_005924;Inactive
8221;NP_000235;Inactive
8221;BAA02545;Inactive
8221;NP_000143;Inactive
8221;BAC78637;Inactive
8221;BAC78638;Inactive
8221;2ISV_A;Inactive
8221;NP_002037;Inactive
8221;NP_000048;Inactive
8221;2WWY_A;Inactive
8221;NP_035411;Inactive
8221;P47199;Inactive
8221;1JY1_A;Inactive
8221;XP_843920;Inactive
8221;NP_066564;Inactive
8221;CAQ07474;Inactive
8221;AAH18745;Inactive
8221;NP_001017535;Inactive
8221;NP_057302;Inactive
8221;ADP91253;Inactive
8221;BAH02283;Inactive
8221;ADZ17354;Inactive
8221;BAH02291;Inactive
8221;ADZ17382;Inactive
8221;AEP43755;Inactive
8221;BAH02282;Inactive
8221;AAI32976;Inactive
8221;CAQ08732;Inactive
8221;AAA29795;Inactive
8221;NP_058733;Inactive
8221;AAH38507;Inactive
8221;AAB64013;Inactive
8221;AAX80043;Inactive
8221;NP_056979;Inactive
8221;NP_001191727;Inactive
8221;P0DTD1;Inactive
8221;P04637;Inactive
8221;NP_003989;Inactive
8221;AAD47214;Inactive
8221;EAL24281;Inactive
8221;Q07869;Inactive
8221;NP_387512;Inactive
8221;Q96QE3;Inactive
8221;Q99700;Inactive
8221;AAI07878;Inactive
8221;NP_006155;Inactive
8221;ADZ17384;Inactive
8221;NP_001257783;Inactive
8221;EAW77416;Inactive
8221;NP_001531;Inactive
8221;EAX06134;Inactive
8221;EAW90694;Inactive
8221;AAH14804;Inactive
8221;EAX06628;Inactive
8221;ADZ17337;Inactive
8221;AAH36518;Inactive
8221;AAY56401;Inactive
8221;EAW81333;Inactive
8221;EGV99105;Inactive
8221;AAG43026;Inactive
8221;ADZ17378;Inactive
8221;NP_001308829;Inactive
8221;AAI13617;Inactive
8221;AAV31779;Inactive
8221;Q9HBX9;Inactive
8221;ASK51714;Inactive
8221;ABB72139;Inactive
8221;AAH50743;Inactive
8221;AAH14840;Inactive
8221;P34981;Inactive
8221;EAW91923;Inactive
8221;P09992;Inactive
8221;AAP35329;Inactive
8221;CAC88866;Inactive
8221;P13699;Inactive
8221;EGW14942;Inactive
8221;NP_001230975;Inactive
8221;O75388;Inactive
8221;Q9BTU6;Inactive
8221;AAH17444;Inactive
8221;ABI96208;Inactive
8221;EDM11231;Inactive
8221;2LM5_A;Inactive
8221;AAA68151;Inactive
8221;P59594;Inactive
8221;P42858;Inactive
8221;P01574;Inactive
8221;QLI62812;Inactive
8221;Q92551;Inactive
8221;Q9BV86;Inactive
8221;AAH42418;Inactive
8221;ANW61984;Inactive
8221;O14656;Inactive
8221;Q8WZA2;Inactive
8221;O95398;Inactive
8221;Q8TD30;Inactive
8221;O96028;Inactive
8221;P37840;Inactive
8221;P18054;Inactive
8221;EAW99313;Inactive
8221;AGS09764;Inactive
8221;ABQ01243;Inactive
8221;AAV41877;Inactive
122121;NP_001121649;Inactive
122121;NP_005924;Inactive
122121;NP_000235;Inactive
122121;BAA02545;Inactive
122121;CAA29232;Inactive
122121;NP_000143;Inactive
122121;BAC78637;Inactive
122121;BAC78638;Inactive
122121;2ISV_A;Inactive
122121;NP_002037;Inactive
122121;NP_000048;Inactive
122121;2WWY_A;Inactive
122121;NP_035411;Inactive
122121;1DE9_A;Inactive
122121;3F32_A;Inactive
122121;1JY1_A;Inactive
122121;NP_066564;Inactive
122121;O33853;Inactive
122121;NP_001017535;Inactive
122121;CAQ08732;Inactive
122121;NP_001341533;Inactive
122121;NP_000610;Inactive
122121;NP_001123617;Inactive
122121;Q8TDV0;Inactive
122121;O42275;Inactive
122121;P81908;Inactive
122121;P0DTD1;Inactive
122121;P13699;Inactive
122121;P09992;Inactive
122121;P18054;Inactive
10634;NP_002102;Inactive
10634;AAG24257;Inactive
10634;NP_005924;Inactive
10634;NP_000235;Inactive
10634;NP_000048;Inactive
10634;NP_035411;Inactive
10634;P08185;Inactive
10634;Q9GK37;Inactive
10634;P04278;Inactive
10634;P03372;Active
10634;Q92731;Active
10634;P10275;Active
10634;P15207;Active
10634;P56937;Inactive
10634;XP_843920;Inactive
10634;NP_066564;Inactive
10634;CAQ07474;Inactive
10634;AAH18745;Inactive
10634;NP_001017535;Inactive
10634;NP_057302;Inactive
10634;CAQ08732;Inactive
10634;NP_058733;Inactive
10634;AAA29795;Inactive
10634;AAH38507;Inactive
10634;AAB64013;Inactive
10634;AAX80043;Inactive
10634;NP_056979;Inactive
10634;O75795;Inactive
10634;P16662;Inactive
10634;NP_001191727;Inactive
10634;Q9UHC9;Inactive
10634;NP_387512;Inactive
10634;Q96QE3;Inactive
10634;Q99700;Inactive
10634;AAI07878;Inactive
10634;AAI32976;Inactive
10634;P04637;Inactive
10634;ADP91253;Inactive
10634;AEP43755;Inactive
10634;NP_001257783;Inactive
10634;BAH02282;Inactive
10634;BAH02283;Inactive
10634;EAL24281;Inactive
10634;ADZ17382;Inactive
10634;BAH02291;Inactive
10634;NP_006155;Inactive
10634;EAW77416;Inactive
10634;EAX06134;Inactive
10634;EAW90694;Inactive
10634;AAH14804;Inactive
10634;EAX06628;Inactive
10634;ADZ17354;Inactive
10634;ADZ17337;Inactive
10634;AAH36518;Inactive
10634;AAY56401;Inactive
10634;EAW81333;Inactive
10634;EGV99105;Inactive
10634;AAG43026;Inactive
10634;ADZ17378;Inactive
10634;NP_001308829;Inactive
10634;AAI13617;Inactive
10634;AAV31779;Inactive
10634;Q9HBX9;Inactive
10634;P13699;Inactive
10634;EDM11231;Inactive
10634;P09992;Inactive
10634;ABI96208;Inactive
10634;ADZ17384;Inactive
10634;EGW14942;Inactive
10634;NP_001230975;Inactive
10634;AAH50743;Inactive
10634;AAH14840;Inactive
10634;ABB72139;Inactive
10634;P34981;Inactive
10634;EAW91923;Inactive
10634;O75388;Inactive
10634;AAP35329;Inactive
10634;CAC88866;Inactive
10634;Q9BTU6;Inactive
10634;ASK51714;Inactive
10634;AAH17444;Inactive
10634;AAA68151;Inactive
10634;P42858;Inactive
10634;Q92551;Inactive
10634;AAH42418;Inactive
10634;ANW61984;Inactive
10634;P01574;Inactive
10634;QLI62812;Inactive
10634;2LM5_A;Inactive
10634;O14656;Inactive
10634;O96028;Inactive
10634;P37840;Inactive
10634;P18054;Inactive
10634;Q8WZA2;Inactive
10634;O95398;Inactive
10634;EAW99313;Inactive
10634;AAV41877;Inactive
10634;AGS09764;Inactive
10634;ABQ01243;Inactive
9904001;AAC39835;Inactive
9904001;NP_002060;Inactive
9904001;AAP35567;Active
9904001;P97697;Inactive
9904001;NP_059107;Inactive
9904001;AAI14949;Inactive
9904001;NP_002102;Inactive
9904001;NP_001121649;Inactive
9904001;AAG24257;Inactive
9904001;BAA02545;Inactive
9904001;CAA29232;Inactive
9904001;NP_000143;Inactive
9904001;2WWY_A;Inactive
9904001;1DE9_A;Inactive
9904001;1JY1_A;Inactive
9904001;NP_066564;Inactive
9904001;CAQ07474;Active
9904001;ABC94591;Inactive
9904001;NP_057302;Inactive
9904001;CAQ08732;Inactive
9904001;AAI07878;Active
9904001;BAA01847;Inactive
9904001;AAA42670;Inactive
9904001;Q8WZA2;Inactive
9904001;P18054;Inactive
9904001;O95398;Inactive
5280435;AAH00368;Inactive
5280435;Q06124;Inactive
5280435;P10586;Inactive
5280435;P30305;Inactive
5280435;P17706;Inactive
5280435;P29350;Inactive
5280435;P18031;Inactive
160499;P06133;Inactive
160499;P16662;Inactive
11824131;O42713;Inactive
5312554;Q9WUD2;Inactive
164853;O60218;Active
164853;P15121;Active
10468;NP_000610;Inactive
10468;P0DTD1;Inactive
2733532;AAC39835;Inactive
2733532;NP_002060;Inactive
2733532;NP_000851;Inactive
2733532;AAP35567;Inactive
2733532;BAA05005;Inactive
2733532;NP_000688;Inactive
2733532;NP_002736;Inactive
2733532;P97697;Inactive
2733532;NP_059107;Inactive
2733532;AAI14949;Inactive
2733532;NP_001121649;Inactive
2733532;CAA29232;Inactive
2733532;3I06_A;Inactive
2733532;AAG24257;Inactive
2733532;NP_005924;Inactive
2733532;NP_000235;Inactive
2733532;BAA02545;Inactive
2733532;NP_000143;Inactive
2733532;2W2I_A;Inactive
2733532;2ISV_A;Inactive
2733532;NP_002037;Inactive
2733532;NP_000048;Inactive
2733532;2WWY_A;Inactive
2733532;NP_035411;Inactive
2733532;1DE9_A;Inactive
2733532;1JY1_A;Inactive
2733532;NP_001017535;Inactive
2733532;NP_002231;Inactive
2733532;P04637;Inactive
5459840;AAG24257;Inactive
5459840;AAA62473;Inactive
5459840;NP_004570;Inactive
5459840;NP_976226;Inactive
5459840;AAF61483;Inactive
5459840;NP_001137276;Inactive
5459840;AAN87168;Inactive
5459840;NP_006083;Inactive
5459840;NP_071445;Inactive
5459840;NP_269944;Inactive
5459840;NP_004081;Inactive
5459840;ABM97548;Inactive
5459840;NP_032451;Inactive
5459840;NP_005924;Inactive
5459840;NP_000235;Inactive
5459840;CAA52898;Inactive
5459840;AAZ82016;Inactive
5459840;NP_000903;Inactive
5459840;ABN45876;Inactive
5459840;AAI08696;Inactive
5459840;NP_057051;Inactive
5459840;CAD52000;Inactive
5459840;AAR95677;Inactive
5459840;Q9XUB2;Inactive
5459840;EAW86722;Inactive
5459840;NP_000145;Inactive
5459840;ABC47431;Inactive
5459840;CAI16307;Inactive
5459840;YP_003708382;Inactive
5459840;AAH32261;Inactive
5459840;CAD53427;Inactive
5459840;XP_717710;Inactive
5459840;NP_004823;Inactive
5459840;NP_005674;Inactive
5459840;CAA56931;Inactive
5459840;AAH00750;Inactive
5459840;AAS58777;Inactive
5459840;NP_032705;Inactive
5459840;AAH66928;Inactive
5459840;AAH03153;Inactive
5459840;NP_003336;Inactive
5459840;AAH18271;Inactive
5459840;NP_002559;Inactive
5459840;CAA81943;Inactive
5459840;CAA84846;Inactive
5459840;CAA96025;Inactive
5459840;NP_032426;Inactive
5459840;AAI07736;Inactive
5459840;NP_005292;Inactive
5459840;AAA34498;Inactive
5459840;ABY84639;Inactive
5459840;1ZHH_B;Inactive
5459840;1ZHH_A;Inactive
5459840;AAC05303;Inactive
5459840;NP_000709;Inactive
5459840;NP_127497;Inactive
5459840;NP_009905;Inactive
